customer_id,customer_name,city,total_deposits,total_accounts
CUS72N9A2YUYH5H,"Jonathan Patton",Josephfurt,91303.01,1
CUSSQM44K2SRQFA,"Lucas Gutierrez",Lauraberg,91293.77,2
CUS6O5TL52AUCSR,"Brian Howard",Erichaven,91278.58,1
CUSWZ5VDXRCBORX,"Connie Tucker",Jeffreyfort,91274.40,2
CUSJVZZMRLM2OQK,"David Smith",Briannaland,91270.42,1
CUSUUKKYM1XULIP,"Troy Perez","South Karaburgh",91254.61,1
CUS8469TWE16NNK,"Christopher Walker",Roberthaven,91223.04,2
CUSCT0IGZ4ZIBZC,"Dennis Gutierrez",Thompsonton,91221.96,2
CUSD36PX1PSAI79,"Grace Velez",Harrisland,91200.40,1
CUSEOUDIVQNYHDB,"Tammy Johnson",Gibsonview,91167.20,1
CUS3NUYNUDI3J5N,"Joseph Atkins",Isaacbury,91163.84,3
CUSIZEGLXPJ4WEM,"Connie Black","Lake Isabella",91156.18,2
CUS8AC5VVUPM90B,"Courtney Johnson","Port Justin",91141.57,1
CUSL1USFQDIT6S5,"Kathy Rosales",Annaborough,91131.64,1
CUS205IPKFAZBGY,"Martin Watson",Lawsonport,91128.26,1
CUS369G27LSCHT7,"Alexis Mora","Lake Paul",91091.31,1
CUS3PSDNCTKN1EW,"Cody Gardner",Peckberg,91071.76,1
CUS5N5EVT69A0KM,"Gary Holder",Michaelbury,91051.88,1
CUSSR3XFU7RCORP,"Kara Russell","New Kristin",91050.18,1
CUSUXS8NMRMBRLL,"Jennifer Mitchell","Lake Thomasbury",91049.66,2
CUSUP7EGVQ3OBHL,"Scott Castillo","New Brandon",91039.59,1
CUSCBV551BUEC4Y,"Christine Macdonald",Stewartview,91011.78,2
CUSC9NOWUG64E84,"Alexis Coleman",Alexland,91004.21,2
CUSF04ZV6DOF416,"Tammy Martinez","East Brian",90992.96,1
CUST2MZ6D0XCCCP,"Mark Brown","South Mariastad",90990.17,1
CUSFZ1C25XNOFG7,"Alexis Palmer",Patriciaport,90989.97,1
CUSQ1ZARUKLVAAZ,"Brandon Duran",Matthewchester,90989.53,1
CUS9SS8XGJ04O2B,"James Brown",Jimenezhaven,90972.36,2
CUSQ92W0V73H94Z,"Andrew Woodard",Joefort,90963.44,1
CUS30VLDV9C4K0Z,"Joseph Smith","East Susan",90924.09,1
CUSOZFHXG2ZZ8F2,"Tammy Stafford",Estradaview,90922.49,1
CUSLYRS1NW03TA0,"Jacqueline Jones","Lake Lindsaybury",90909.57,1
CUSMKPGWQQVRYNB,"Meagan Jones","Port Alyssa",90867.02,1
CUSM46D8P7U2OHN,"Dawn Riley","East Mark",90840.18,1
CUSE522BBHWENEZ,"Sandra Martinez","West Brandy",90834.87,2
CUSZE9UBM0L3SLB,"Matthew Peterson","New Michael",90803.95,2
CUS4CWYC9M9TVFB,"Kathryn Holloway",Obrienland,90797.36,2
CUSG86A0N87D643,"Kristy Williams",Riosstad,90789.70,2
CUS8TJLNXP664VZ,"Andrew Delgado","North Ellenberg",90778.25,1
CUS2B271HI048DC,"Daniel Mclaughlin",Anthonyside,90769.11,1
CUSTUWOWP2XMHK1,"Jennifer Thompson","Lake Christie",90768.78,1
CUSXYEKKNPC68L3,"Richard Sanders",Westmouth,90756.81,1
CUSDXP5XT5IQTNW,"Shirley Fields",Stevensville,90716.37,1
CUSF4D5J32QN0HU,"Rachel Hernandez",Dianemouth,90715.69,1
CUSFWGDY0PWP1OL,"Julie Bradshaw",Burtonfort,90704.76,2
CUSKG5G4ZRCS90U,"Richard Ward","New Jessica",90702.08,1
CUSS5U11I7WRTWT,"Amy Ballard",Matthewville,90656.88,1
CUSSSCGNEKVKOTS,"Pamela Smith","New Paula",90648.76,1
CUSRPWNW33E912N,"Cameron Smith","East Barry",90634.12,1
CUST2GL9S0ZBCSA,"Natasha Thomas","North Michaelchester",90610.95,2
CUSP96UWKNWR1JN,"Robert Gordon",Davisbury,90575.87,1
CUS55DTVCCS4V63,"Ryan Fisher",Andrewfort,90575.56,1
CUSG16BBEB847U7,"Catherine Williams",Gilbertview,90553.93,1
CUSKZFPR91X6WKT,"Jennifer Walters",Taylorville,90543.31,1
CUSE9OFPLTCA1YU,"Samantha Vasquez",Elizabethchester,90515.43,1
CUS401TV7CV98IQ,"Richard Miller","New Richard",90499.56,1
CUSYAG8Z0LBIUQ3,"Lori Anderson",Thomasmouth,90489.58,1
CUSUVTJ6RNIKP9N,"Cynthia Nolan","Port Stephanie",90479.16,1
CUST9OWV1J2IMIU,"Marc Jackson",Leeton,90460.77,1
CUSRIUDX6UOW6QU,"Michelle Hess",Brandtchester,90403.10,2
CUSQCY0KR8CWUUZ,"Michaela Smith",Powellfort,90392.59,1
CUSVGOAJNEQ5D5D,"Brooke Henry",Charleneburgh,90389.33,1
CUSYLEYO3HLI32B,"Donna Garcia","New Garyshire",90385.34,1
CUSE1ERX03PLJSP,"Tamara Robinson",Staceyside,90373.07,2
CUS4QPQRW6T77VI,"Samantha Green",Sherrymouth,90350.72,1
CUSBZWZQQ83V3X8,"Colleen Coleman","North Jacqueline",90341.34,3
CUSHOVZJECW511Y,"Zachary Tucker",Wilcoxville,90336.55,2
CUS45MJNWS4ZX4W,"Alexis Reyes",Kennethview,90330.95,1
CUS677KFZN1QF40,"Wayne Cole","North Michaelmouth",90321.55,1
CUSA74LI19ZA96F,"Mark Buchanan",Matthewshire,90303.57,2
CUS57TGYXQRW39H,"Scott Mills","North Barbarashire",90287.25,1
CUSICXOMDT7GXE5,"Nicole Parsons","West Amybury",90281.94,1
CUS4235A4SETAIS,"Ronald Shaffer",Douglaschester,90255.15,1
CUSOS7VOCSZPO7W,"Timothy Garcia","New Randyton",90232.15,1
CUSDH9PTFNM88UA,"Bryan Ray","East Joseph",90187.07,2
CUSZZ1R2ROIKS62,"Laura Simpson","West William",90181.38,2
CUSG620COFZOWGD,"Gina Green","North Justinmouth",90176.02,1
CUS8AMN4RALB40E,"Sarah White",Tamiside,90168.25,2
CUSCD4GFKBZY0Z7,"Tiffany Turner","West Taylor",90159.18,1
CUSXOIABIDD9DCO,"Kimberly Welch",Hodgesview,90116.55,2
CUS9LLNSHBZA7B9,"Heather Johnson",Elijahtown,90101.94,1
CUS1PFL14FPTHQ3,"Jenna Collins",Lewisborough,90063.06,1
CUSE4TY0VWMDTHS,"Miguel Thompson","New Erikport",90049.39,1
CUSL0BQUU0TJ4P2,"Joseph Ellis","South Andres",90047.23,1
CUSK0U72SA7EP26,"Luke Day","East Cynthiaberg",90041.10,1
CUS5DZ8H47EX65E,"Lori Montgomery",Hernandezburgh,90036.21,1
CUSAC287LFS7N3P,"Richard Nguyen",Ebonyland,90031.28,1
CUS83LQ0WHRBZM0,"Terrance Nash",Dominguezfort,90028.88,1
CUS9HQ2I8HJNU4M,"Dean Parker","East Sandraville",89993.49,1
CUSRP4F0MEHQSAJ,"Cindy Murray",Allenland,89935.42,1
CUSEMV1UJEL002S,"Eric Bartlett","Lake Benjamin",89930.08,2
CUSJKCQTA0MQX2D,"Bob Burns","West Michaeltown",89915.70,1
CUSU8PMGTJ2E3BC,"Jackson George",Jacquelinefurt,89912.30,2
CUS3NGZORXVNPTP,"Brian Bennett","West Lori",89867.82,1
CUS3YQZJ08C1G73,"David Garcia",Amandaside,89837.60,1
CUSYRY7OKQ48NZX,"Laurie Thompson",Petersville,89805.02,1
CUSWX6ZKJAXFC8Z,"Wayne Hughes","South Tylerland",89792.32,1
CUS589KZK2VNZPM,"Tara Munoz","East Ericmouth",89789.32,1
CUSM5EHOLHW4U7H,"Katherine Wilson",Brianmouth,89769.99,1
CUS25589CFF6FL1,"Sonya Miller",Johnsonland,89762.83,1
CUSN2Q4XVFFC35D,"Jared Fitzpatrick","North Brittany",89757.75,1
CUSDTULJMW9TI1N,"Gary Murphy","South Kristiberg",89756.28,1
CUS1SALM1N6O836,"Harry Bullock","West Sara",89755.63,1
CUSR1F8LUX7RI39,"Javier Le",Mercershire,89749.54,2
CUS7G9MCOP1BY37,"Jason Chan","Lake Nathan",89746.83,2
CUSOFPTFWVVQZSX,"Matthew Vazquez",Fieldsborough,89728.77,1
CUSC9F93OAOZO68,"Gregory Cunningham",Kathrynville,89725.30,1
CUS6X1B8N8LZXC2,"Sydney Shaw",Hayleyland,89686.05,1
CUS44C68AU9DKBP,"Paul Ramos",Stephenmouth,89685.66,1
CUSDFHG6W3STT1E,"Sarah Mcdaniel",Leahshire,89672.56,1
CUSX4XQYGFKEL2G,"John Stevens",Lisaland,89632.54,2
CUS2XZ1BS4BCUEX,"Nicole Sanders","North Debbieside",89626.55,1
CUSC6IV30PUMDWV,"Gregory Jackson","North Jennifer",89614.57,1
CUSDFAWOF1H7CYL,"Andrew Anderson",Whitefurt,89568.34,1
CUS87RCZM0P5VNX,"Wanda Taylor",Adamsville,89562.92,1
CUSGXUQKFUQLZ9O,"Angela Mora","Lake Maryside",89502.09,1
CUSA71EN5ZEQBY8,"Jerry Pitts","Lake Jason",89491.93,1
CUSRKKV910JJW0N,"Shannon Kerr","South Kimberly",89473.54,1
CUS5LFDX6HA1OD7,"Jennifer Barry",Pamelashire,89418.88,2
CUSHZ3ZSG9VWIEB,"Tina Brandt",Nelsonhaven,89376.86,2
CUSVKQ9LJUIKFY4,"Katherine Butler",Justinshire,89365.11,1
CUSWQZNYA88QG83,"Chad Stewart","Lake Pamela",89359.32,1
CUS5FL4I2PKNEHI,"Nancy Johnson",Brownfurt,89342.23,2
CUS4J1RIPZIM6CF,"Tracy Leonard",Lanefurt,89331.50,1
CUSZSW57SIB3TLQ,"Aaron Logan","East Patrickborough",89321.08,1
CUSZH9KD8H8EW5W,"Shawn Nelson","Lake Natalie",89319.87,1
CUSECLPSRM3MH11,"Tracy Morgan","North Julia",89306.64,1
CUS06QW64APDD8M,"Courtney Little",Jonesmouth,89294.52,2
CUSIMQ7UJW5RX4O,"David Gonzalez","New Lori",89229.47,1
CUS3YGS0GE5EXQ0,"Barbara Bridges",Justinland,89225.52,1
CUSL00PCZA9VKW5,"Wendy Shepherd",Markview,89179.03,1
CUST3HQM88EQTCO,"Christian Ortiz","West Mark",89136.89,1
CUS5PADNBCJ29YF,"Steve Gordon","West Lisa",89094.58,1
CUS0RSOGGY5KOV1,"Willie Young",Hobbsberg,89083.97,1
CUSOFLYGKP04RKE,"Tanya Harmon",Robertsport,89082.27,1
CUSSZ3074GYH14B,"Brandon Guzman",Frankstad,89062.40,1
CUS0ZQ8YJNRRX9J,"Heather Chen","New Michael",89057.08,1
CUSU01AGQ4D2OSJ,"Terri Hernandez",Stephanietown,89037.00,1
CUSOQVNPZO3SQUF,"Jessica Smith",Oconnorbury,89030.53,1
CUSHU0SMD1ZCJUD,"Anthony Farmer",Mitchellview,89027.59,2
CUSV8VIH5ZAKIUO,"Jose Morrison",Donnaland,89018.26,1
CUST685IGXSZ4WB,"Christopher Summers","Lake Jeffborough",89000.84,1
CUSXSGQMVRHD81R,"Douglas Thompson","Port Keithville",88986.62,3
CUSGT3JW319WNI6,"Brianna Payne","West Nicolechester",88930.83,2
CUSUPLARXXNV9NW,"Jeremy Gutierrez",Patriciatown,88913.33,1
CUSEVFK5JUVXGD3,"Tony Shaw","East William",88912.28,2
CUSDLERY6G3OK1B,"Ray Cook",Aprilhaven,88898.19,1
CUST98VMQYUJC9O,"Mark Jones",Goodwinville,88896.52,1
CUSEPRRZGY7299X,"Justin Oliver","South Alexis",88869.32,2
CUSPKQYMURDCGCA,"Donna Baldwin","West Jeremystad",88859.03,2
CUSHVRXPFU530LP,"John Roman",Melissastad,88851.64,1
CUSWZXX92YVYRCW,"Steven Watkins","East Jamesmouth",88800.80,1
CUST6CCJ9YZF4GL,"Katrina Hernandez","West Toniville",88771.53,1
CUSUJ6VUIMP4C73,"Jodi Carlson",Rachelland,88765.18,1
CUS0Y1SF9UZTBUL,"John Lane","South Henry",88746.85,2
CUSOTUV4NQWR330,"Angela Anderson",Jonesfurt,88724.49,1
CUS54YQ9TNLK3E7,"Brooke Carter","South Kimberlyshire",88715.84,1
CUS4NYW6QRW60OM,"Thomas Rodriguez","New Sara",88713.23,1
CUS3M0AH987NO50,"Raymond Wolf",Carterchester,88700.87,1
CUSTSW9LE36I8ZZ,"Christopher Booth","West Hunterberg",88700.85,1
CUSWBRQQ6PTIPVP,"Carol Simpson","Lake Scott",88674.61,1
CUSG86WFYTJU0ZB,"Michael Hill","New Karinachester",88671.21,1
CUS2073O9YCM9PO,"Jeremy Mercado",Glassberg,88665.02,2
CUSPA7JN27MKLYA,"Ryan Bernard","Port Denise",88624.40,1
CUSHM235THB4TN2,"Mary Cruz",Stephanieport,88621.16,2
CUS8KJC3HKG6B8F,"Debra Ortiz",Clineland,88575.98,1
CUSB5BAX6JFN7SO,"Terrence Davidson",Erikshire,88567.45,1
CUSOTGW2YATCBYA,"Dana Neal","Lake Juan",88553.90,1
CUSGEW3MUMYVB8L,"Robert Curtis","Lake Michaelburgh",88539.46,1
CUSF3T3DMCIY28G,"Zachary Becker","East Charlesburgh",88504.55,1
CUS1TXQ4JGDKJ6O,"Jessica Haynes",Savageborough,88483.42,2
CUSSERA3GAKINAN,"Dawn Pena","North Vanessatown",88475.50,1
CUSUBHVY2PXRQ2H,"Tammy Smith","South Kathleen",88467.67,1
CUSHDHJJV5B80O2,"Lindsey Santos","South Andrewburgh",88448.41,1
CUS8A32S5MYC6N3,"Juan Green",Josephton,88447.97,1
CUSANTY6D1HFDI3,"Olivia Copeland","East Feliciaville",88434.65,2
CUS8X01OA5DZSK6,"Ruth Floyd","Lake Tracybury",88422.85,2
CUS6WKECBAOTS98,"Paul Williams","North Michael",88416.16,1
CUSFEAEKTJ4K98L,"Daniel Bryan","East Victor",88398.04,1
CUSQEMKYH1KHXGF,"Carla Rocha",Janefort,88386.46,2
CUSKOKB1A2L7BQJ,"David Taylor",Daughertyport,88385.56,1
CUSUUW9SO48PI2A,"Alexander White",Rossside,88381.51,1
CUSCKX92Y79P9TA,"Nicole Mckinney","East Samuel",88362.01,3
CUSRTHBZ5LIDD0J,"Larry Foster",Anthonyville,88350.82,1
CUSZ1S231RF4AY4,"Sarah Leonard",Tiffanychester,88350.53,1
CUS920PLCYTJAFJ,"Mark Patton",Walkerfort,88330.15,1
CUSMN5UR1RM7DCY,"Aaron Parker","West Alyssaville",88319.19,1
CUS5MVNFKMNAU24,"Carol Gallegos","West Ashley",88306.91,1
CUS4X1BZDTCOHT1,"Roger Graham","Port Henrymouth",88278.38,1
CUSCM0F4Z48XOL9,"Sarah Bauer","Port Autumn",88255.80,1
CUS22D7FQ41QGGO,"Craig Lawson","South Renee",88240.68,2
CUS4JMAPS5KTKQJ,"Craig Wilson",Kristitown,88231.93,1
CUSVPSEXJQEV0XP,"Heidi Martinez","South Stevenfurt",88230.26,3
CUS02EJN638KL32,"Alex Gibson","Port Julie",88225.64,1
CUSDP0IBK87O160,"Eric Smith",Nicholastown,88201.38,1
CUSFTKF7UGLIUBS,"Melissa Hendricks","East Laura",88195.18,1
CUSFNXQ07ZJ38XH,"Brittany Vincent","Port Brandonborough",88188.69,1
CUSPB93LSBR1LF7,"Jonathan Howard",Robertstad,88184.36,1
CUSGHF083RFTEMW,"Victoria Mcpherson",Riveraberg,88175.85,2
CUSRXCANBAOJVPR,"Cynthia Brown",Jamesbury,88162.48,1
CUSGPGLSQPNHSZJ,"Danielle Shepherd",Wilsonshire,88102.52,1
CUSY2S9E33PQCIG,"Bradley Lee","North Patrick",88083.58,1
CUS7D8A75YEFE0L,"Jermaine Thompson","South Bryanfurt",88080.91,2
CUSZ5FJ0ENSIL0R,"Randy Gardner",Tylerfort,88067.60,1
CUSPZ5EPOJJEZ88,"Lawrence Wilson",Morganshire,88030.84,1
CUSWZHF7XT5U94V,"Cody Griffin",Morenoville,88019.39,1
CUSGHQDP3ZVZ62C,"Brian Rogers",Christinaburgh,87985.77,1
CUSLH2KMSP5KW9U,"Richard Cooley",Brianshire,87984.79,2
CUS16P3VFWWHDYR,"Sara Robinson","West Veronica",87975.02,1
CUSJ4QPVC9AQX6R,"Amy Price","East Oscar",87969.88,1
CUSC6GPLP9L4T5O,"John Morris",Hoganburgh,87946.79,1
CUSNCMZV3T9APZR,"Joshua Townsend","New William",87920.51,3
CUSKF02OSYCHT6U,"Nicole Cox",Mirandaberg,87905.52,2
CUSF65J1VRKF4HT,"Michael Flores","South Michael",87902.26,2
CUSN4TWOJEF9JR7,"Ashley Jenkins",Evansville,87893.59,2
CUSBNU1N18IJ8WI,"Samuel Frazier","New Jeremiah",87872.55,1
CUSMVT4VV1CN43O,"Tyler Wolfe",Pattyview,87861.04,1
CUS3LLKULT60JA6,"Christopher Gutierrez",Charlottemouth,87853.10,2
CUSCD67ENMPPS2S,"Ronald Dalton","West John",87851.03,1
CUSKK7SLM079MYV,"David Wagner",Fordtown,87834.37,1
CUSO37U9SSBU7GE,"Lori Curry","East Dylan",87801.85,2
CUS33EYF4751AJJ,"Caroline Rogers",Hartbury,87791.99,1
CUSIE1MFURN8T3G,"Heather Williams",Simpsonfurt,87780.78,1
CUSEN418ETUFRDM,"Sean Morales","West Kelsey",87776.14,1
CUS1IT22UHWWTQ6,"Amy Snyder",Smithmouth,87771.66,1
CUSZ7W2SEHE2ATN,"David Rogers","Lake Travisville",87770.92,2
CUSF5RL1IZY163K,"Mallory Chavez",Masseyberg,87751.78,2
CUSLUYIM57O0ZKE,"April Thompson",Charlesville,87676.14,1
CUSMO1ZONIVEHBK,"Chelsea Hall",Helenmouth,87674.17,2
CUS01DF44UWK8WZ,"Darryl Roberts",Johnsonmouth,87674.06,3
CUSPJ2OZLG4YMT7,"Lawrence Wallace","West Jeremyport",87672.12,1
CUSRCU2U4OR1ZLC,"Amber Owens","South Denise",87665.72,1
CUSEQQOM3QNK4NR,"Amanda Lawson",Rogersshire,87659.84,1
CUSVF8IPXK3NFZP,"Kendra Johnson",Michaelhaven,87634.33,1
CUSLEN0U4JOJMOW,"Austin Morris","New Maryton",87578.97,2
CUS4FL3HU5G5H0J,"Sarah Davidson",Christychester,87483.69,1
CUSOO11GTFGAJDD,"Cameron Bush","New Michaelburgh",87483.68,2
CUS6LFJH12UXME7,"Candice Myers",Obrienbury,87475.54,1
CUSKN1GPGMBXIP5,"Miguel Black",Codyborough,87474.47,3
CUSMRP3VJ2XCVTB,"Ian Griffith","East Dariusmouth",87466.81,1
CUSP6SFZ0WWR850,"Linda Salazar","North Charlesbury",87464.02,2
CUS7GB550JPA3EL,"Michelle Sherman",Michellefort,87438.11,1
CUSZFIQODJHI7PY,"Darlene Barker","Lake Kimberly",87434.93,2
CUS1ITYQFWBB67Y,"Kyle Stanley","New Amandahaven",87431.92,1
CUSPFAOK65CHNTC,"Crystal Burns","North Roger",87431.60,1
CUSVPCEP5BS3YTS,"Roberto Horton",Hubbardburgh,87410.89,2
CUS9WWU545P7OJI,"Jennifer Gilmore",Phillipsberg,87382.74,2
CUSGX1K279Y9ZQC,"Stacy Farley",Davisfurt,87379.66,1
CUSM0C7G2HGOD6G,"Eric Larsen","East Billy",87292.76,2
CUSJV5NYUJAXOCV,"Patricia Jones","South John",87286.31,1
CUSXM25I492ISWD,"Todd Scott","South Samuel",87273.39,1
CUSQB6J4RUQO730,"Kenneth Lopez","South John",87268.08,2
CUSKP4C6BE0QUMR,"David Hernandez","North Arthur",87248.10,1
CUSSA4TFBDZNGZM,"Heather Roberts","South Jon",87212.60,2
CUS25DC3T25P4O1,"Kevin Carlson",Brittanystad,87205.45,3
CUSB2WQ1PQ6BDVV,"Jonathan Larson",Charlesport,87162.80,2
CUS2KXMAOQK5496,"Jasmin Mitchell","South Daniel",87134.55,1
CUSOA472GY3IFX5,"Kristin Herrera","Port Taylorberg",87123.04,1
CUS4DFAX8WJ161T,"Melanie Jackson",Davistown,87112.45,2
CUS8SIS9P2ENLYT,"Lindsay Jacobs","Port Jorgeland",87107.22,1
CUSSXI57OZJ5D64,"Scott Anderson","West Jacquelineville",87084.16,1
CUSOMDABO0T3D82,"Richard Parker","West Marcus",87078.62,1
CUS1JE5QIL9NPP7,"Maria King","North Josephborough",87051.44,1
CUSIW4Y59EDC9R5,"Richard Hubbard",Wallaceshire,87051.01,2
CUSAO6Q3Z0Z3G4J,"Christopher Carey","New Juan",87043.17,2
CUSQFPXVBYP9SBS,"James Arnold",Murphyville,87040.07,2
CUSS0K430FR0TDH,"Max Goodman","East Carolyn",87013.79,1
CUSWLXWXISLWD8U,"William Stevens",Dennistown,87009.42,1
CUS31OZB0Z0DBJR,"Carrie Pollard",Harrisfort,86993.77,1
CUSJ9VSL0B2T1BT,"Erin Schultz",Buckbury,86967.21,1
CUS1J8ZZTEC4B8W,"Joshua Kramer",Robertsonstad,86966.10,2
CUSR26B5UVNNJPW,"Susan Carey","West John",86950.57,1
CUSAN8AG74DR3C0,"John Dyer",Collinsborough,86944.98,1
CUSA9ZPIG5CMHTB,"Linda Richards","Lake Robertport",86920.37,1
CUSUHUXMNFIKUB7,"Jessica Kelly","East Marcus",86915.23,1
CUSDQMF2KQR81JS,"Wesley Evans",Priscillaberg,86911.60,1
CUSMYF01NWQ1FTT,"Billy Collins","South Sandra",86895.85,1
CUSD85MMFGNCP8G,"Megan Robertson",Amandabury,86781.59,2
CUS9HFK78W9296P,"Nathan Willis","West Philip",86765.71,1
CUS97W2Q7NDCU71,"Michelle Alvarez","South Michelleburgh",86718.84,1
CUSWMZ8O3UI3RIF,"Gordon Smith","West Christina",86718.31,1
CUS044K4L5GHSPD,"Jeffrey Lewis",Figueroamouth,86701.78,2
CUSB8PWREPB15AV,"Christopher Walker",Whiteshire,86691.09,1
CUSUZN4U38BWTB5,"Aimee Hunt",Rodriguezstad,86682.83,1
CUS12F34SX5H9GF,"Dawn Olson","West Michelleton",86670.61,2
CUSN7P1GZTB3I4N,"Carla Taylor","Lake Rhonda",86664.42,1
CUS7VGXH1SN1PY4,"James Sandoval",Joseton,86637.39,2
CUSEGTPCBFONH6F,"Justin Mccann",Justinberg,86635.13,1
CUS4PX9BHJJ3YK2,"Nicole Branch",Samuelberg,86600.17,1
CUSXYBHR70KNURM,"Gabrielle Madden",Davidmouth,86569.97,1
CUS2TF43152KX4A,"Tonya Adams","East Kristie",86549.32,2
CUSWFCBUINGKYA4,"Kayla Beard","Lake Angelborough",86508.82,1
CUSG8JC6227UMCD,"Christian Ramirez",Toddfort,86493.42,1
CUSPQCN9FZBPFZM,"Craig Lawson","Port Jason",86465.91,2
CUSDJMWASH6G3KN,"Troy Saunders",Villanuevaville,86461.23,2
CUSGYRHMFSZUXDW,"Anthony Anderson","East Justinshire",86438.14,2
CUS9IGWJ5P7W7P7,"Melody Hess",Jonathanville,86435.32,1
CUSK6R7IJZ0ZNFU,"Victoria Garcia","New Logantown",86431.23,1
CUSIVWJ27WB476G,"John Gomez","Lake Christina",86426.93,1
CUSC5CX5CEZDK2X,"Savannah Owens","East Joseph",86418.96,1
CUSW4QVVK94CL4O,"Michael Baker","North Tammyville",86406.62,2
CUSZLIM1B4NRCHX,"Angela Lee",Jacksonville,86388.09,1
CUS91U96RR5OH4O,"Joseph Reyes","East Brian",86381.75,1
CUSLSLM8QX54MEL,"Shaun Garcia","North Austin",86374.59,1
CUSGZWI2A2Y0394,"Victor Wells",Sandraborough,86363.34,1
CUSWSV8OD537TE6,"Melissa Gonzalez",Bettyhaven,86360.68,1
CUSQ6SVR0IIWV25,"Nicole Henry",Gomezton,86355.33,2
CUSIOX4UKCXA5XK,"Darrell Wells",Kennedychester,86354.80,1
CUSQX8QP5C5FN7B,"Charles Garrett",Charlesberg,86348.75,1
CUSDCR8DY4EAP4M,"Tracey Gomez","North Brian",86347.19,1
CUSFJ212CV5H252,"Bryan Castro",Kingstad,86347.04,2
CUSYZ0JI6IPM0TQ,"Brooke Cook",Olsonshire,86274.89,1
CUSHOJR8AV8QSDX,"Beth Cummings","North Keithchester",86249.16,2
CUSDRJHBBJGFS76,"Karina Flores","North Katie",86247.02,2
CUS81UHPB3YTJOI,"Debbie Solomon","North Maryton",86199.77,2
CUS05SS2IAV4F29,"Erin Henry","North Valerieburgh",86199.02,1
CUS1TW6Y61PIHJ3,"Joel Baker","New Abigailhaven",86162.33,1
CUSJKRSJ385XNPX,"Martha Ortiz","Port Allisonton",86115.10,1
CUSKPP6ZHO6D0VU,"Amanda Brooks","South Staceyport",86103.30,1
CUS4TKUPXS7V3SY,"Jennifer Bernard",Barajasmouth,86090.77,1
CUS1SM9GNSLIFU2,"James Lopez","West Philipberg",86090.63,3
CUSD43I21PU8BWA,"Erin Hernandez","Lake Camerontown",86085.79,1
CUSS1YSMIRFZSE2,"Kimberly Jackson",Meltonborough,86062.67,1
CUSSARVQXNJGYFJ,"David Williams","North Victoria",86036.02,1
CUS12GRDMT28LL6,"James Robertson",Marvinburgh,86028.93,2
CUS6AKEV1Q9UW35,"Katherine Wagner","New Autumnberg",86011.29,1
CUSXJLCVW20PYOA,"Harold Powell","Port Samantha",85986.37,1
CUSSRK0ER9K8KHQ,"Ana Lucas","East Hannah",85972.23,2
CUSCW12TKYTJ9B5,"Brittney Rodgers","South Jamieville",85940.83,1
CUSMFD9X9A8VW3K,"Raymond James",Mariostad,85936.19,1
CUSHDJ0690XK0W9,"Daniel Allen","West Madelineberg",85934.25,1
CUSQO80EJ6NJ6A5,"Heidi Weiss",Perezville,85931.58,1
CUS7O7ZPZRUG8JN,"Maria Anderson",Robertborough,85865.39,1
CUSZPGU2HBIK2U1,"Zachary Carter","East Richardhaven",85855.67,1
CUSL7RXWHIFXUXX,"Darren Drake",Josephburgh,85855.25,1
CUSM6BN56M1FLVA,"Jennifer Carson",Riverafort,85819.41,1
CUS1I3D1K7LL805,"Anthony Tate","Lake Jacobport",85801.36,1
CUS9X8RCJZ2VA9C,"Sean Bass","West Scott",85798.78,1
CUSHG7VVJIC4ATW,"Gabriel Smith","North Cindy",85795.20,1
CUSGAOHWNNFPGVQ,"Ana Martin",Perezton,85780.34,2
CUSA6J09BU5W26V,"Emily Bullock","Lake Matthew",85774.96,1
CUSXYFP49SQ49BC,"Vanessa Keller",Maxwellchester,85726.64,1
CUS4HI2QS7GW0OX,"Gary Wallace",Lucasland,85715.52,1
CUSX78BG5D3UTMI,"Maureen Joseph","Lake Andrewberg",85673.23,3
CUS7CTYXSCINNUF,"Kristine Lucero",Wyatttown,85672.82,1
CUSSLZQ53NXBLGR,"Robyn Cummings","East Michael",85663.87,1
CUSTS5GC13YJ09T,"Tracy Sanchez",Christopherburgh,85635.70,2
CUSL3AFQQO37NX0,"Nancy Shaffer",Reedside,85630.17,1
CUSBSG1FMG7HY4C,"Dawn Williams",Richardville,85609.06,2
CUSLH1MV39MBCD1,"Steven Davis",Pamelatown,85603.51,2
CUSUKRY6DG69QGL,"Shane Tran","East Randy",85561.22,2
CUSG4SF7OPEOFHJ,"Angela Reyes",Tamarabury,85557.88,3
CUSKWJZ3OP9HNLH,"Robert Long",Gonzalezmouth,85550.05,1
CUSTNYU1Y01PHQY,"Aaron Robinson","North Melissa",85537.66,1
CUST6JA8DXGE0QY,"William Allen","New Stevenside",85519.48,1
CUSJYCRMBLF8OTK,"Adam Strickland","South Breanna",85516.04,1
CUS8QPMFLCRKU1A,"Erika Martinez",Jasonton,85512.70,1
CUSF4TYI5BZA5S1,"Katherine Rios","Lake Lisahaven",85509.08,1
CUS4AU3F8I8XACS,"Heather Lara",Jasonbury,85497.70,1
CUSE1AWRGINRNV8,"James Johns",Frankland,85492.09,1
CUSY9EVH2QIVLQU,"Tony Fox",Danielleburgh,85471.81,1
CUSKNSP8NCW876V,"Jose Eaton","East Caitlin",85443.04,1
CUSK2LWHST8WU6V,"Victoria Palmer","East Jacqueline",85434.83,1
